SiteId,FuelId,CollectionMethod,TransactionDateUtc,Price
61402711,2,Q,2021-02-19T21:52:48.223,9999.0
61402577,2,Q,2021-07-28T23:53:04.39,9999.0
61477638,2,Q,2022-02-28T10:20:05.24,9999.0
61477911,2,Q,2022-03-19T04:53:10.15,3200.0
61402688,2,Q,2022-05-30T21:41:22.663,2350.0
61478009,2,Q,2022-06-15T01:27:02.107,9999.0
61477125,2,Q,2022-06-30T23:51:21.93,2300.0
61477967,2,Q,2022-07-11T03:09:28.543,2539.0
61477912,2,Q,2022-07-17T04:59:05.997,3200.0
61402561,2,Q,2022-07-21T22:22:53.767,2149.0
61402663,2,Q,2022-07-27T01:58:18.003,2189.0
61478105,2,Q,2022-08-03T05:17:13,2309.0
61478054,2,Q,2022-08-05T06:33:22.3,1699.0
61402498,2,Q,2022-08-08T02:17:58.45,2410.0
61477905,2,Q,2022-08-08T02:17:58.45,2410.0
61477879,2,Q,2022-08-10T07:48:38.207,2450.0
61478107,2,Q,2022-08-11T03:47:42.96,2289.0
61402701,2,Q,2022-08-11T22:05:49.587,1909.0
61477993,2,Q,2022-08-15T02:17:46.063,1800.0
61402455,2,Q,2022-08-15T23:06:48.373,2139.0
61402031,2,Q,2022-08-15T23:43:10.7,1789.0
61471015,2,Q,2022-08-17T01:08:37.83,1999.0
61477833,2,Q,2022-08-18T22:13:21.127,3100.0
61477834,2,Q,2022-08-18T22:13:21.127,3100.0
61470869,2,Q,2022-08-20T00:38:31.157,1999.0
61402192,2,Q,2022-08-23T00:26:14.913,2099.0
61477800,2,Q,2022-08-25T07:07:35.957,1757.0
61478015,2,Q,2022-08-29T01:39:41.077,1670.0
61477965,2,Q,2022-08-29T02:47:39.853,239.0
61470335,2,Q,2022-08-29T10:43:04.443,2500.0
61402500,2,Q,2022-08-31T20:31:02.347,2180.0
61477838,2,Q,2022-08-31T22:17:32.017,1950.0
61477977,2,Q,2022-09-01T04:31:20.75,1899.0
61401831,2,Q,2022-09-01T21:05:59.113,1789.0
61477957,2,Q,2022-09-06T05:43:53.65,2250.0
61477122,2,Q,2022-09-06T05:44:14.37,2250.0
